	RCC4-EV	RCC4-VHL
C17orf50	1.36795089715394	0
C17orf58	282.418640841469	140.626942174069
C17orf67	21.0150530957594	9.61922829977939
C17orf75	206.807189226193	86.294006121614
C17orf78	0	0
C17orf80	424.749788550909	322.213808448295
C17orf97	96.8089394211079	80.4053074263204
C17orf98	0	0
C17orf99	1.06306790466313	1.08406755569681
C18orf15	0	0
C18orf21	456.154529328129	502.662950448396
C18orf25	363.018483542463	490.65196130948
C18orf32	31.1737791598242	73.6694128798001
C18orf54	127.508674289255	176.150149740391
C18orf63	0	0
C19orf12	267.105776774721	150.391119304899
C19orf18	22.8675475099215	29.2222856651128
C19orf25	666.417692219254	524.977879757122
C19orf33	5802.90882316878	2523.40314042224
C19orf38	4.58350937391551	5.76799210419094
C19orf44	98.2976314095695	85.4211803566869
C19orf47	241.460543968056	213.423066731025
C19orf48	1200.48072014206	1153.18584020115
C19orf53	4659.06365596847	4555.51939571718
C19orf54	269.699682948392	237.128508215779
C19orf67	0	0
C19orf73	35.5135229830137	10.5261782238007
C19orf81	18.9890653849674	24.181119226804
C19orf84	1.02126306233868	0
C19orf85	0	0
C1D	628.978841781316	672.922908692941
C1DP1	0	0
C1DP2	0	0
C1DP3	0	0
C1DP4	0	0
C1DP5	0	0
C1GALT1	446.221536608683	300.205197607741
C1GALT1C1	555.045388308795	418.580454755619
C1GALT1C1L	3.21916491798303	3.24465456289154
C1GALT1P1	0	0
C1GALT1P2	0	0
C1GALT1P3	0	0
C1orf100	0	0
C1orf105	0	0
C1orf109	289.782033520683	408.705074496355
C1orf112	190.321378166916	245.478919122547
C1orf115	13.0854064649989	68.1738463636457
C1orf116	78.3175202449237	152.617137232058
C1orf122	534.284002472203	427.48875256159
C1orf127	0	0
C1orf131	402.544417793069	450.720808068522
C1orf141	0	0
C1orf146	0	0
C1orf147	0	0
C1orf159	186.874196536203	172.853205107464
C1orf162	0	5.38551978251365
C1orf167	0	0.699913205228688
C1orf167-AS1	0	0
C1orf174	378.923977663419	257.743368974882
C1orf185	0	0
C1orf198	267.934340640434	354.364274959302
C1orf21	296.241745925311	219.152393198386
C1orf21-DT	1.52462836134289	1.53653330043295
C1orf210	0	2.73230859320147
C1orf216	358.670225103609	314.019216483638
C1orf220	7.6766835879253	3.97698887306368
C1orf226	3.00143403169593	3.6304909421505
C1orf232	0	0
C1orf35	231.180159197461	228.145233976456
C1orf43	3020.10833371986	4898.14292048818
C1orf50	504.88335467978	414.041878520014
C1orf50-AS1	0	0
C1orf52	231.568161057156	262.301961353099
C1orf53	58.5157465316844	110.352736728524
C1orf54	2.20195643453238	2.21928981199506
C1orf56	16.990840869614	29.8763215350713
C1orf68	0	0
C1orf74	45.5021701326703	56.666288441829
C1orf87	0	0
C1orf94	0	0
C1QA	0	0
C1QB	0	0
C1QBP	6339.76280979921	5788.86347434064
C1QBPP1	0	0
C1QBPP2	0	0
C1QC	0	0
C1QL1	815.508548491259	333.322977851001
C1QL1P1	0	0
C1QL2	0	0
C1QL3	0	0
C1QL4	45.3668538972546	49.0712976903868
C1QTNF1	0.967465202461211	1.4627553125947
C1QTNF1-AS1	0	3.24562172944627
C1QTNF12	14.4496228815981	2.52859388127078
C1QTNF2	0	0
C1QTNF3	4.09335346613072	10.8333377063681
C1QTNF3-AMACR	2.9721557041466	0
C1QTNF4	0.956901957463454	0
C1QTNF5	0	0
C1QTNF6	440.208083960404	384.501710438792
C1QTNF7	0	0
C1QTNF7-AS1	0	0
C1QTNF8	0	0
C1QTNF9	0	0
C1QTNF9-AS1	0	0
C1QTNF9B	0	0
C1R	136.1897624273	1905.62178209759
C1RL	566.904668778165	773.593046686991
C1RL-AS1	120.753468443245	93.8021831620889
C1S	29.7618040719019	1692.74634189015
C2	1.24964255317906	2.11121946218355
C2-AS1	0	0
C20orf141	4.26838323476021	15.0550617684991
C20orf144	1.70947447885919	1.14869951198486
C20orf173	0	0
C20orf181	0	0
C20orf202	0	0.535221561245501
C20orf203	0	0
C20orf204	6.31615897210311	6.6529284764121
C20orf27	908.279810216336	718.71589021926
C20orf85	0	0
C20orf96	333.454649619742	284.376570798334
C21orf58	91.0611683894396	93.7793916719731
C21orf62	2.99769955114117	2.74940221078839
C21orf62-AS1	3.93706011994169	4.69675001802428
C21orf91	149.400924857495	115.670996384764
C21orf91-OT1	0	0
C22orf15	0	0
C22orf23	2.5660362787884	0
C22orf31	0	0
C22orf39	360.321484365592	270.243723365133
C22orf42	0	0
C22orf46	143.132097758937	89.2000052128297
C2CD2	207.28697394798	157.916074582563
C2CD2L	103.437941164256	85.3808537164265
C2CD3	467.597319186143	669.987684351485
C2CD4A	0	0
C2CD4B	0	0
C2CD4C	6.07728025593162	8.9859024093081
C2CD4D	0	0
C2CD4D-AS1	0	0
C2CD5	336.208946398268	204.101893932982
C2CD5-AS1	0	0
C2CD6	25.444637851152	21.4403794642884
C2orf15	52.6679554408152	43.2444766292362
C2orf16	0	0.147177519198559
C2orf27A	502.155177925249	158.931473312873
C2orf42	196.338138497971	116.296017258081
C2orf49	366.482971823061	285.382234787018
C2orf49-DT	11.4987003668914	10.8875410841529
C2orf50	0.306675543157095	0.46468147882962
C2orf66	0	0
C2orf68	360.682085807959	227.319589119112
C2orf69	123.888490179357	99.5999261505179
C2orf69P1	0	0
C2orf69P2	0	0
C2orf69P3	0	0
C2orf69P4	0	0
C2orf72	348.527845394429	34.4653376090422
C2orf73	0	0
C2orf74	557.830606586314	417.903795598424
C2orf74-DT	274.070326930686	115.143512155957
C2orf76	191.995855228005	223.345711999312
C2orf78	0	0
C2orf80	0	0
C2orf81	39.2024428750081	23.4530740900485
C2orf83	0	0
C2orf88	28.5470949168265	11.1412330765315
C2orf92	78.841158438368	21.6904340694068
C3	1383.99885637309	28006.4409724966
C3AR1	17.8580299342076	3.66404741652777
C3orf14	754.915513155905	131.311214944237
C3orf18	6.96719630218708	7.21653427350303
C3orf20	0	0
C3orf22	0	0
C3orf33	34.1810176412967	45.1163223691233
C3orf36	0	2.39926689261502
C3orf38	407.692943404976	313.442553938058
C3orf49	0	0
C3orf49P1	0	0
C3orf52	478.587532680698	409.335688115401
C3orf56	0	0
C3orf62	57.2661466582831	41.3658817488259
C3orf70	0.504496313115085	0
C3orf80	0.905366125807732	1.82514841558132
C3orf84	0	0
C3orf85	0	0
C3orf86P	0	0
C3P1	0	0
C4A	3.15791943688492	20.7786693379717
C4A-AS1	0	0.621909120053452
C4B	0	6.43487446903949
C4BPA	0	0
C4BPAP1	0	0
C4BPAP2	0	0
C4BPB	4.48186748315932	3.72420097116021
C4orf17	0	0
C4orf19	1.3480834606026	49.7149680579218
C4orf3	1027.85821901805	191.895200744253
C4orf33	24.8337835318373	56.0561114725917
C4orf36	36.5514951783489	17.8467039272974
C4orf45	0	0
C4orf46	117.524913974153	94.5725733736539
C4orf46P1	0	0
C4orf46P2	4.82821387975244	6.15239875897769
C4orf46P3	0	13.8969428952855
C4orf47	50.9280929601847	3.09325094635599
C4orf48	58.1614190166486	68.8573177374439
C4orf50	0	0
C4orf51	0	0
C4orf54	0	0
C5	22.2499284458305	21.6294815510987
C5AR1	1.10252535921031	9.54330572523282
C5AR2	1.76852195140221	0.54327427408165
C5orf15	1851.74081732609	2758.09583966993
C5orf22	130.3852272912	268.228295442588
C5orf24	585.300463912258	830.364482953608
C5orf34	38.8253670384215	51.8710135873812
C5orf34-AS1	5.8117053387658	0
C5orf46	214.791722051164	0
C5orf47	0	0
C5orf49	0	6.4470481524132
C5orf52	0	0
C5orf58	0	0
C5orf60	0	0
C5orf63	0	0
C5orf64	2.62036763588797	3.57918906402986
C5orf64-AS1	0	0
C5orf67	2.00763540635143	4.0464566621254
C6	0	0.342545163254702
C6orf118	4.95098226050414	2.17494732799653
C6orf120	376.48132862216	284.187678965122
C6orf132	560.419433866431	274.306117250052
C6orf136	239.651326848551	277.872018286634
C6orf141	355.939274163522	277.184215688699
C6orf15	0	0
C6orf163	3.47214930070708	3.61385988248106
C6orf226	111.580474526526	65.5883578585247
C6orf47	344.571216596381	198.926018013887
C6orf47-AS1	2.39089981071448	0
C6orf52	6.05585500749173	21.8129488414596
C6orf58	1.15237533964416	4.6458055710217
C6orf62	985.531829809263	875.879761526558
C6orf89	807.081639769715	651.068876298265
C7	0.26766622627649	0.539594836101687
C7orf25	23.2578327377275	16.8891669873916
C7orf31	151.520914778822	64.444956737231
C7orf33	0	0
C7orf50	869.443730553694	869.29592238273
C7orf57	4.06168507102633	13.3585885554171
C8A	0	0
C8B	0	0
C8G	3.91467457650199	14.6464549244841
C8orf17	0	0
C8orf33	1699.37507768622	1993.21488213045
C8orf34	10.3966444852366	1.0488290525287
C8orf34-AS1	0.888379574255784	0
C8orf44	68.522468567226	40.8901829814163
C8orf44-SGK3	5.76699827155307	0
C8orf48	86.4180140260923	85.3549084223278
C8orf58	200.66049031172	108.810736834521
C8orf74	0	0
C8orf76	362.338765401719	318.520136299688
C8orf82	173.684608733671	75.3760833924266
C8orf88	72.5096774260459	62.1066003122043
C8orf89	0	0
C8orf90	0	0
C9	0	0
C9orf131	0	0
C9orf152	0	0
C9orf153	0	0
C9orf163	2.96536961948137	1.49448258066193
C9orf24	1.24176813418074	0
C9orf40	93.6971568239909	48.8388623368525
C9orf43	6.51269934872804	5.17602309661445
C9orf50	0	0
C9orf57	0	0
C9orf64	245.851162086345	168.779436502847
C9orf72	43.2641919657011	35.9774604666481
C9orf78	1137.10799356041	1390.43734677226
C9orf85	149.918118404496	108.772638882409
CA1	0	0
CA10	0	0
CA11	60.7513773108763	55.7158790989244
CA12	92.7039130357574	63.3540769649313
CA13	7.28667577867479	18.5395736369645
CA14	5.30838271953935	1.79899286788375
CA15P1	0	0
CA15P2	0	0
CA2	188.729998633143	923.88877393409
CA3	0	0
CA3-AS1	4.76159074665547	19.0114457888749
CA4	0	0
CA5A	0	0
CA5AP1	0	0
CA5B	157.967033674231	52.231367230459
CA5BP1	23.1192088195347	41.5642139686259
CA6	0	0
CA7	0	0
CA8	0	0
CA9	1942.49330422282	0
CAAP1	274.627404730012	280.095807525644
CAB39	688.358320315595	691.513195497949
CAB39L	40.1480560312517	61.8773608133726
CAB39P1	0	0
CABCOCO1	0	0
CABIN1	228.458896566928	178.01968269069
CABLES1	436.064837834062	452.488073668338
CABLES2	160.087706472003	129.789756826842
CABP1	22.6858596959601	157.956148918505
CABP1-DT	3.68516407155073	9.16550103345012
CABP2	0	0
CABP4	1.63233078054224	0.938782318887948
CABP5	0	0
CABP7	0	0
CABP7-DT	0	0
CABS1	0	0
CABYR	16.3521806750829	0
CABYRP1	0	0
CACFD1	64.1454439581555	69.3744785145477
CACHD1	159.753246393519	78.257882294414
CACNA1A	3.23344130364666	8.71911161772089
CACNA1B	0.169652116630639	0.17099925194884
CACNA1C	6.36632905087024	26.8542834826475
CACNA1C-AS1	0.58763652020854	0
CACNA1C-AS2	0	2.74969656582678
CACNA1C-AS3	0	0
CACNA1C-AS4	0	0
CACNA1C-IT1	0	0
CACNA1C-IT3	0	0
CACNA1D	6.54347146849929	8.26403872835895
CACNA1E	0	0.867233019197563
CACNA1F	1.68098572719857	0
CACNA1G	0.172810420185523	0.916369285249996
CACNA1G-AS1	0	0
CACNA1H	1.86073161127151	19.0484083715537
CACNA1I	0	0.245786457061593
CACNA1S	0	0
CACNA2D1	0	0
CACNA2D1-AS1	0.478482988565054	0.375176521797011
CACNA2D2	0.361391018256587	4.21812872559057
CACNA2D3	8.25177225346984	15.036159969962
CACNA2D3-AS1	0.622527238534464	0
CACNA2D4	0	0
CACNB1	84.1545133520174	60.9965243863291
CACNB2	0.706841139516558	0
CACNB3	1282.69511749616	485.866042740182
CACNB4	1.80706179072735	2.99645018944311
CACNG1	0	0
CACNG2	0	0
CACNG2-DT	0	0
CACNG3	0	0
CACNG4	0	0
CACNG5	0.116366414086399	1.36200178802335
CACNG6	0	0
CACNG7	0	0
CACNG8	1.22904956040566	0.137653031170423
CACTIN	423.343980690874	352.008320308052
CACTIN-AS1	0.681617390855248	2.0610950042165
CACUL1	180.016004386438	172.330872091828
CACYBP	5253.05956976399	6859.17243401022
CACYBPP1	0	0
CACYBPP2	0	0
CACYBPP3	0	0
CAD	988.009305549182	629.95836370522
CADM1	3012.08933697434	1910.95248876689
CADM1-AS1	0	0
CADM2	0	0
CADM2-AS1	0	0
CADM2-AS2	0	0
CADM3	0	0
CADM3-AS1	0	0
CADM4	106.120599935797	333.578646227209
CADPS	0	0.637509937088499
CADPS2	0.859912162484052	48.3366716159872
CAGE1	2.31787471095221	0
CAHM	11.4375402453488	3.29337032174626
CALB1	6.13485527614162	6.18158195849877
CALB2	6.48365575995643	0.996665134652753
CALCA	0	0
CALCB	0	0
CALCOCO1	825.347795078836	461.038540874417
CALCOCO2	876.500575729084	716.49014562178
CALCP	0	0
CALCR	0	0
CALCRL	20.5935689504044	144.469515921385
CALCRL-AS1	18.8039631887845	15.6649023319782
CALD1	3597.05376165634	4358.9947471319
CALHM1	0	0
CALHM2	0	0
CALHM3	0.80205972371856	0
CALHM4	2.51518332357697	0
CALHM5	2.58822976322813	0.496955406253876
CALHM6	389.795925493777	0
CALHM6-AS1	0	0
CALM1	6178.59359775855	4690.54276410137
CALM1P1	0	0
CALM1P2	0	0
CALM2	9066.96516366461	8680.67917315793
CALM2P1	0	0
CALM2P2	0	0
CALM2P3	0	0
CALM2P4	0	0
CALM3	6191.38470581595	4881.72512104406
CALML3	0	0
CALML3-AS1	0	0
CALML4	64.9854460043105	100.061874332562
CALML5	0	0
CALML6	0	1.39900642142184
CALN1	1.94999636647478	1.70217108561099
CALR	35042.6819580374	26483.2345754018
CALR3	0	4.74422528064576
CALR4P	3.0729653392363	0
CALU	6995.20921700535	7762.22648499688
CALY	0	3.67313037199831
CAMK1	489.14303129879	282.082073274028
CAMK1D	48.7687096039766	29.8724949195721
CAMK1G	0	1.04697882085877
CAMK2A	0.51328834733544	1.89360698736854
CAMK2B	4.99716178004989	54.940611003866
CAMK2D	302.535967491641	351.374594935742
CAMK2G	459.050757707625	431.287025875627
CAMK2G-AS1	0	0
CAMK2N1	165.482451721857	99.9441323172036
CAMK2N2	86.2748020317894	132.82392651192
CAMK4	17.9956722175117	0.507426035476859
CAMKK1	185.191503617894	74.9569218177491
CAMKK2	353.691394288111	387.344528323552
CAMKMT	92.2489039249651	113.999669502105
CAMKV	0	0
CAMLG	407.169646649754	299.721235873896
CAMP	0	5.7368535462005
CAMSAP1	173.78733895876	173.445931027996
CAMSAP1-DT	41.0916205581625	31.3289846749209
CAMSAP2	390.829480332113	473.270737824688
CAMSAP3	44.0986456407461	36.7720508674412
CAMTA1	937.244782837295	868.924572476432
CAMTA1-AS1	0	0
CAMTA1-AS2	0	0
CAMTA1-DT	0	0
CAMTA1-IT1	0	0
CAMTA2	643.147525025752	572.188874630199
CAMTA2-AS1	0	3.25020525790131
CAND1	822.602503733419	908.535320258096
CAND2	0	0
CANT1	774.126001227936	551.186747767364
CANX	8006.98255879649	14081.0095345553
CAP1	13455.3756277696	15905.0417978818
CAP1P1	88.6004871420733	119.933047087156
CAP1P2	0	0
CAP2	936.540886602445	971.04773104145
CAP2P1	4.87511895552025	0
CAPG	5612.90355277591	4816.56406157449
CAPN1	1866.33527403355	1667.30119905239
CAPN1-AS1	56.6175207356431	15.2566949698011
CAPN10	174.395717850965	134.42700507639
CAPN10-DT	12.3887017727024	11.2563048711848
CAPN11	0	0
CAPN12	20.0103284473061	77.1338665549347
CAPN13	1.13148358842638	2.85749358595978
CAPN14	0.655049229194224	0.330602758839733
CAPN15	431.343856895953	477.798633177472
CAPN2	3590.46436674696	3596.78314825813
CAPN3	4.67085353911919	2.17175147329393
CAPN5	132.236163893473	188.265740044736
CAPN6	0	0.35570703854303
CAPN7	164.285241275667	145.479321905966
CAPN8	0	3.35568948844691
CAPN9	0	0
CAPNS1	25190.2719453615	20372.1160618821
CAPNS1P1	0	0
CAPNS2	0	0
CAPRIN1	2489.26227270648	2858.9896664678
CAPRIN2	353.642419243121	297.229352270985
CAPS	50.2420582123304	77.2508726826976
CAPS2	54.3584160786784	85.1922562382535
CAPS2-AS1	0	0
CAPSL	0	2.48130784688827
CAPSL-DT	0	0
CAPZA1	1878.12050508849	2536.46789957326
CAPZA1P1	0	0
CAPZA1P2	0	0
CAPZA1P3	0	0
CAPZA1P4	0	0
CAPZA1P5	0	0
CAPZA2	2369.52193682791	2686.36996900722
CAPZA3	0	0
CAPZB	3154.34124967635	2704.91988712125
CAPZBP1	0	0
CARD10	1047.93943857623	610.350827938231
CARD11	290.840790767791	148.57850200381
CARD11-AS1	4.47595633393835	0
CARD14	0.631148553643744	0.546995762781386
CARD16	0	41.8685350276088
CARD17P	0	0
CARD18	0.78976794772117	0.796020125265346
CARD19	377.358376715418	187.175575134673
CARD6	1.53335637589659	2.47293975365384
CARD8	343.835438567537	361.450178671837
CARD8-AS1	38.3000643336442	29.9734166470226
CARD9	2.67414415587655	0.274864529783251
CARF	68.1496820483052	54.5089603654165
CARHSP1	1365.42446770892	2125.66119317883
CARHSP1-DT	0	0
CARM1	1410.48855126268	839.023651270295
CARM1P1	0	0
CARMAL	0.856583139818092	0
CARMIL1	521.281266736743	494.180184901148
CARMIL2	38.9747889403898	38.1354193038571
CARMIL3	4.29710672519856	5.94691791681661
CARMN	0.468069122789487	0.720770362235112
CARNMT1	202.950025650234	199.661274849083
CARNMT1-AS1	0	0
CARNS1	1.57242971244385	1.58497572960916
CARS1	479.678470480244	482.382960596188
CARS1-AS1	0	0
CARS1P1	0	0
CARS1P2	0	0
CARS2	1537.6715148279	1502.24739324517
CARTPT	0	0
CASC11	2.57531913045309	1.63093716631888
CASC15	166.856249748566	212.76835804955
CASC16	0	0
CASC17	1.21377019996446	1.22331851421853
CASC18	0	0.512934679766862
CASC19	10.7156758240577	135.966587054007
CASC2	9.27869038636287	24.2863091023112
CASC20	0	1.82432842654579
CASC22	0	0
CASC23	0	0
CASC3	884.049710801148	768.004316801184
CASC6	0	0
CASC8	9.9513236839978	9.48771467369553
CASC9	0.961297974573632	3.18189386363329
CASD1	178.463783548767	149.000943534629
CASK	527.309358548796	302.7689669161
CASK-AS1	0	0
CASKIN1	1.25495618551127	1.89747565358747
CASKIN2	68.3202091003801	112.77569920173
CASKP1	0	0
CASP1	0	43.2372018547158
CASP10	35.6366328019876	57.4128358952837
CASP12	0	0
CASP14	0	0
CASP16P	2.98131051647799	1.80342921881959
CASP1P1	0	0
CASP1P2	0	0
CASP2	307.213777834536	382.960551559184
CASP3	382.529928067431	527.151481462086
CASP3P1	0	0
CASP4	952.715092604232	1256.49577520491
CASP4LP	0	0.355917292141885
CASP5	0	0
CASP6	794.862760832755	468.381563712992
CASP7	443.366195456289	385.827022973815
CASP8	534.489548281938	649.87421534957
CASP8AP2	171.81563992529	166.446399493872
CASP9	139.492537029932	151.737352073008
CASQ1	147.067258628768	83.3234171248301
CASQ2	0	0
CASR	2.16749251398415	1.40407353315425
CASS4	0	0
CAST	3221.07848715918	3471.51031154621
CASTOR1	78.8304458141481	96.1403713842366
CASTOR2	19.678173076821	26.3386996075351
CASTOR3P	123.250576880937	170.070624878776
CASZ1	40.5891728743803	47.8469068828141
CAT	756.779317711176	775.704266149175
CATIP	0.536634185774927	0
CATIP-AS1	3.34376852917879	0
CATIP-AS2	0	0
CATSPER1	20.0560171494075	48.7677966204395
CATSPER2	10.7274554427219	0.799762639324967
CATSPER2P1	69.6867515648676	28.0346261612601
CATSPER3	1.10954618265326	6.30596798758144
CATSPER4	0	0
CATSPERB	0	0
CATSPERD	0	0
CATSPERE	1.38557764537242	0.562449402297234
CATSPERG	21.726674370386	1.47776741955296
CATSPERZ	3.40029789483345	0
CAV1	14219.5011595494	15847.4679077298
CAV2	2732.57245154359	4133.67071697024
CAV3	0	0
CAVIN1	5311.35613429694	2006.6712596347
CAVIN2	397.307224942848	2043.40374077484
CAVIN2-AS1	2.92435435304564	8.2195700922011
CAVIN3	873.320889605537	372.939002997995
CAVIN4	10.9891465001107	15.115299424571
CBARP	12.2928643317228	9.5730776348307
CBARP-DT	0	0
CBFA2T2	125.916931977371	96.4398566104457
CBFA2T3	0	0
CBFB	621.742720199408	900.873826293336
CBL	107.813002503549	133.610190870198
CBLB	88.9436325553337	102.686280778831
CBLC	0	0
CBLIF	0	0
CBLL1	799.793192780263	966.732906685746
CBLL1-AS1	30.0739853063911	24.4442516057711
CBLL1P1	0	0
CBLL2	0	0
CBLN1	22.7121290991767	1.05345463170351
CBLN2	0	6.38416130099564
CBLN3	39.4215181742949	11.9356973251653
CBLN4	0	0
CBR1	1268.48066019006	1338.9305975449
CBR1-AS1	1.1325505828706	1.14146678818425
CBR3	288.365811794872	106.061418725172
CBR3-AS1	55.0782105307478	31.7442986087394
CBR4	144.165417858495	110.341383034186
CBR4-DT	0	0
CBS	0.520053092111781	91.4289036142924
CBX1	2197.0965949373	1427.72899735855
CBX1P1	0	0
CBX1P2	0	0
CBX1P3	0	0
CBX1P4	0	0
CBX1P5	0	0
CBX2	114.602629590329	148.862007956506
CBX3	2026.76130310392	2873.775267224
CBX3P1	0	0
CBX3P2	15.4013819258404	16.7425361275501
CBX3P3	0	0
CBX3P4	0	0
CBX3P5	0	0
CBX3P6	0	0
CBX3P7	0	0
CBX3P8	0	0
CBX3P9	0	3.48615184653648
CBX4	133.794872057364	182.519277909068
CBX5	820.58411302307	1288.82438959023
CBX5P1	0	0
CBX6	306.931792542819	405.950058514477
CBX7	91.6761626471979	62.1962314213962
CBX8	58.7462386715244	110.25433804426
CBY1	534.222927710216	388.044168199102
CBY1P1	0	0
CBY2	0	0
CBY3	0	0
CC2D1A	477.983805884271	337.502041457924
CC2D1B	684.279349934572	803.880456058544
CC2D2A	139.835276985304	76.8805319936742
CC2D2B	0	2.63935547714764
CCAR1	1164.9572954506	1380.25150604893
CCAR2	1352.96005201046	1191.11279306175
CCAT2	0	0
CCBE1	95.0865543094736	62.7590382548115
CCDC102A	196.646265153573	255.54195071879
CCDC102B	3.50970750514355	13.6718243669914
CCDC103	19.7805191839104	37.1980667094414
CCDC105	0	0
CCDC106	26.4274464337211	8.96498217622202
CCDC107	340.526112619018	175.840088758159
CCDC110	3.92109788305619	1.97615255027905
CCDC112	151.659090559349	184.102655711326
CCDC113	13.2498729886306	53.4594164506517
CCDC115	571.653583630823	387.801472469943
CCDC116	5.86689029142075	4.3148664064238
CCDC117	247.807347020597	290.557669173555
CCDC12	817.146683721578	585.745606177177
CCDC120	1.43946086480542	36.7797040984395
CCDC121	24.9909518134706	31.3967914605517
CCDC121P1	0	0
CCDC122	149.20496065787	114.743042126217
CCDC124	2120.29463360095	1654.60680161575
CCDC125	56.1373732357451	127.845100265671
CCDC126	91.1358793404237	60.6097208405154
CCDC127	86.3558082499944	89.9896336286898
CCDC12P1	0	0
CCDC13	0	8.85064626916463
CCDC13-AS1	0	0
CCDC13-AS2	0	1.3506060429654
CCDC134	70.8112570096288	74.8476109717043
CCDC136	92.7701520508544	62.0800663080288
CCDC137	709.060253221754	458.959195857821
CCDC137P	0	0
CCDC138	114.392324985374	112.565845084713
CCDC14	669.545799831368	810.117229586742
CCDC140	0	0
CCDC141	0	0
CCDC142	77.9622751146658	30.944241614376
CCDC144A	17.2965774576601	9.41505102993122
CCDC144BP	51.3942414929746	31.3172525241048
CCDC144CP	4.20308317477408	3.51771091172463
CCDC144NL	0	0
CCDC144NL-AS1	2.24070967274637	8.63671323232958
CCDC146	14.7060856662103	62.8954087390289
CCDC148	15.546493170254	33.8042372181622
CCDC148-AS1	0	0
CCDC149	84.3271530530919	67.235021994038
CCDC15	62.7599303324498	35.4592273961901
CCDC15-DT	4.84771853819274	8.36529686156755
CCDC150	90.427032251352	149.058510969996
CCDC152	0	0
CCDC153	3.10527393100722	2.39270698033074
CCDC154	0	0
CCDC157	27.1864209217821	29.4096426470525
CCDC158	0	1.48428528111746
CCDC159	77.1135237140682	86.9370247029925
CCDC160	0	11.141127949732
CCDC162P	0	1.58337780225786
CCDC163	8.83134229568009	26.9635522779725
CCDC166	0	0
CCDC167	807.1559666027	640.848680136878
CCDC168	0.111266180643038	0.168223904443952
CCDC169	0	11.1588523281155
CCDC169-SOHLH2	0	0
CCDC17	2.2791428126271	10.4760327404737
CCDC170	0	0
CCDC171	9.84349322546514	12.4336198979739
CCDC172	0	0
CCDC174	334.45926756875	183.739779025062
CCDC175	0	0
CCDC177	0	0.596026902034391
CCDC178	0	0
CCDC179	0	0
CCDC18	130.06425402249	75.256449094678
CCDC18-AS1	163.895148106861	108.111054908251
CCDC180	8.2166254564773	4.82008477911268
CCDC181	0	0
CCDC182	0	0
CCDC183	3.01726822924813	2.09784733329637
CCDC183-AS1	19.8263786051229	38.3530948547518
CCDC184	0	0.566444220675481
CCDC185	0	0
CCDC186	116.534657770363	132.73942559054
CCDC187	0	0
CCDC188	0	0
CCDC188BP	0	0
CCDC190	2.83767172439738	1.95737690390129
CCDC191	38.4147448965087	27.7085648801556
CCDC192	0	0
CCDC194	4.08942692657599	0.615370233129059
CCDC195	0	0
CCDC196	0	0
CCDC197	1.07794180721553	0
CCDC198	338.794700734385	541.111878893506
CCDC200	1.62368812554407	3.41580099235957
CCDC201	0.66663678885843	0.335901149530882
CCDC22	180.911276744803	50.3779186804717
CCDC24	94.7694435606521	79.7827885708302
CCDC25	734.33878137783	655.661382581977
CCDC26	35.697451485308	48.2102040762758
CCDC27	0	0
CCDC28A	188.114577577607	191.398686870556
CCDC28A-AS1	1.41594430725486	0
CCDC28B	58.8517857619464	28.8064460972972
CCDC3	0	0.794758603672216
CCDC30	53.061036194065	54.2117879287948
CCDC32	171.441978470925	201.625211665269
CCDC33	1.01166011234071	0
CCDC34	292.402379816682	241.330468439617
CCDC34P1	0	0
CCDC38	0.488726135229545	0
CCDC39	4.26524627109421	0.487599121104824
CCDC39-AS1	0	0
CCDC40	50.7006310845663	67.9911570116005
CCDC42	0	0
CCDC43	477.007484627923	390.409563236941
CCDC47	1622.50021928944	1366.32865991026
CCDC50	807.638696229153	1078.0014450148
CCDC51	221.199450486469	195.467829895998
CCDC54	0	0
CCDC54-AS1	0	0
CCDC57	278.532284297516	302.535059787374
CCDC59	1227.49561103699	1530.42486570149
CCDC6	243.127594747813	263.875877743408
CCDC60	0	0
CCDC61	206.540056497138	168.832777840877
CCDC62	1.02834790544828	2.03403536604385
CCDC63	0	0
CCDC65	0	0
CCDC66	107.22976200045	107.118384591977
CCDC68	0	0
CCDC69	1.12896548153803	0
CCDC7	21.8618198866907	18.2209763586194
CCDC70	0	0
CCDC71	225.49766688589	151.961335231869
CCDC71L	98.9335814382122	183.56575212129
CCDC73	0	0
CCDC74A	15.3425051724085	46.2570322443516
CCDC74B	4.44059613805697	32.6722318419264
CCDC74BP1	0	0
CCDC77	203.261054530723	198.285480424975
CCDC78	120.881593136107	61.771140695231
CCDC8	0	0.390104527315722
CCDC80	3049.81896473821	1828.52220790463
CCDC81	4.4372884552799	0.728528720032865
CCDC82	598.437171470135	642.567545358238
CCDC83	0	0
CCDC85A	0	0
CCDC85B	363.372000141722	200.261506823095
CCDC85C	183.397757917831	172.417769904235
CCDC86	1103.75611596182	1172.31193727748
CCDC87	2.18330537164745	7.91592184473459
CCDC88A	374.4065152456	341.075007015428
CCDC88B	76.9572517077681	64.6756890366146
CCDC88C	61.4232210326225	21.8631363755063
CCDC88C-DT	25.8839408037254	8.6738229925275
CCDC89	18.539241867174	9.89114927917867
CCDC9	345.330191084442	287.983029754135
CCDC90B	1380.39698188785	982.127443914956
CCDC90B-AS1	27.0639512994748	27.7581847294854
CCDC91	642.911911312579	515.727289092215
CCDC92	1629.00875735983	1653.8157014247
CCDC92B	2.30306482806647	2.87622718161777
